WeatherDate,City,Temperature_C,Humidity_percent,Precipitation_mm
2025-03-03,Kolkata,26.08,77.82,12.76
2025-03-04,Kolkata,23.76,93.69,0.0
2025-03-05,Kolkata,27.75,61.14,1.69
2025-03-06,Kolkata,33.99,90.78,0.0
2025-03-07,Kolkata,31.63,84.1,6.98
2025-03-08,Kolkata,20.59,68.81,9.45
2025-03-09,Kolkata,22.42,64.34,10.19
2025-03-10,Kolkata,24.73,66.18,19.15
2025-03-11,Kolkata,34.54,77.97,0.0
2025-03-12,Kolkata,24.0,78.63,0.0
2025-03-13,Kolkata,25.95,64.48,16.35
2025-03-14,Kolkata,22.28,85.98,0.0
2025-03-15,Kolkata,29.24,94.77,18.12
2025-03-16,Kolkata,23.5,61.7,0.0
2025-03-17,Kolkata,21.27,83.58,0.0
2025-03-18,Kolkata,20.74,76.57,0.0
2025-03-19,Kolkata,31.58,88.37,0.0
2025-03-20,Kolkata,21.53,65.06,0.0
2025-03-21,Kolkata,24.0,62.83,0.0
2025-03-22,Kolkata,34.5,82.05,0.0
2025-03-23,Kolkata,31.4,91.9,0.0
2025-03-24,Kolkata,32.99,73.38,0.0
2025-03-25,Kolkata,26.02,62.29,4.75
2025-03-26,Kolkata,21.25,74.27,0.0
2025-03-27,Kolkata,22.8,67.36,16.07
2025-03-28,Kolkata,30.26,80.36,0.91
2025-03-29,Kolkata,25.8,89.15,0.0
2025-03-30,Kolkata,26.23,62.34,0.0
2025-03-31,Kolkata,22.78,83.4,0.0
2025-04-01,Kolkata,23.07,61.67,0.0
2025-04-02,Kolkata,25.91,61.61,0.0
2025-04-03,Kolkata,32.07,69.59,0.0
2025-04-04,Kolkata,28.39,67.68,0.0
2025-04-05,Kolkata,23.01,68.32,0.0
2025-04-06,Kolkata,31.54,70.96,0.0
2025-04-07,Kolkata,28.76,90.61,5.0
2025-04-08,Kolkata,30.38,74.84,0.0
2025-04-09,Kolkata,21.51,63.44,13.58
2025-04-10,Kolkata,22.38,84.5,0.0
2025-04-11,Kolkata,22.89,90.55,7.88
2025-04-12,Kolkata,25.46,61.26,0.0
2025-04-13,Kolkata,21.29,93.16,0.0
2025-04-14,Kolkata,34.78,79.46,0.0
2025-04-15,Kolkata,30.12,84.3,0.0
2025-04-16,Kolkata,31.25,78.9,0.0
2025-04-17,Kolkata,30.25,80.75,0.0
2025-04-18,Kolkata,31.52,69.73,0.0
2025-04-19,Kolkata,27.22,78.72,0.0
2025-04-20,Kolkata,34.01,65.13,14.35
2025-04-21,Kolkata,31.74,81.21,0.0
2025-04-22,Kolkata,30.83,61.82,19.98
2025-04-23,Kolkata,21.52,82.97,0.0
2025-04-24,Kolkata,34.73,92.69,0.0
2025-04-25,Kolkata,34.44,73.93,0.0
2025-04-26,Kolkata,27.91,88.9,0.0
2025-04-27,Kolkata,33.68,89.27,0.0
2025-04-28,Kolkata,33.75,61.53,9.07
2025-04-29,Kolkata,30.51,87.2,0.0
2025-04-30,Kolkata,27.37,86.63,0.0
2025-05-01,Kolkata,26.79,83.14,0.0
2025-05-02,Kolkata,26.7,82.06,0.0
2025-05-03,Kolkata,34.77,73.24,0.0
2025-05-04,Kolkata,32.87,88.62,16.38
2025-05-05,Kolkata,34.98,83.92,0.0
2025-05-06,Kolkata,32.22,76.85,0.0
2025-05-07,Kolkata,26.24,77.17,0.0
2025-05-08,Kolkata,24.02,76.35,0.0
2025-05-09,Kolkata,22.5,81.42,0.0
2025-05-10,Kolkata,22.48,93.08,1.65
2025-05-11,Kolkata,21.48,68.3,0.0
2025-05-12,Kolkata,30.01,62.21,9.14
2025-05-13,Kolkata,24.92,91.33,2.73
2025-05-14,Kolkata,29.26,88.49,16.38
2025-05-15,Kolkata,30.65,72.92,0.0
2025-05-16,Kolkata,34.63,83.04,0.0
2025-05-17,Kolkata,22.12,75.74,0.0
2025-05-18,Kolkata,21.92,76.8,5.62
2025-05-19,Kolkata,27.42,67.01,4.85
2025-05-20,Kolkata,31.45,62.34,0.0
2025-05-21,Kolkata,27.88,74.7,19.51
2025-05-22,Kolkata,23.19,84.02,13.5
2025-05-23,Kolkata,22.36,89.91,0.0
2025-05-24,Kolkata,30.18,63.62,13.35
2025-05-25,Kolkata,32.92,67.88,0.0
2025-05-26,Kolkata,31.75,61.33,0.0
2025-05-27,Kolkata,34.32,90.7,0.0
2025-05-28,Kolkata,27.02,69.42,14.1
2025-05-29,Kolkata,26.76,80.64,14.92
2025-05-30,Kolkata,28.89,79.65,0.0
2025-05-31,Kolkata,29.87,91.08,0.0
2025-06-01,Kolkata,31.35,91.21,2.31
2025-06-02,Kolkata,34.15,63.19,0.0
2025-06-03,Kolkata,21.1,90.13,0.0
2025-06-04,Kolkata,33.47,70.64,0.0
2025-06-05,Kolkata,31.81,66.97,0.0
2025-06-06,Kolkata,22.79,69.74,1.4
2025-06-07,Kolkata,23.66,60.08,6.9
2025-06-08,Kolkata,28.96,94.67,0.0
2025-06-09,Kolkata,22.88,63.33,0.0
2025-06-10,Kolkata,27.91,60.48,10.55
2025-06-11,Kolkata,22.49,64.54,0.0
2025-06-12,Kolkata,32.09,74.37,11.47
2025-06-13,Kolkata,20.49,61.23,0.0
2025-06-14,Kolkata,32.78,63.0,0.0
2025-06-15,Kolkata,22.57,69.15,0.0
2025-06-16,Kolkata,29.49,91.7,0.0
2025-06-17,Kolkata,28.11,87.33,0.0
2025-06-18,Kolkata,33.98,62.4,0.0
2025-06-19,Kolkata,33.33,82.02,0.0
2025-06-20,Kolkata,31.6,85.3,0.0
2025-06-21,Kolkata,24.39,80.85,0.0
2025-06-22,Kolkata,24.8,66.5,2.12
2025-06-23,Kolkata,22.61,91.31,0.0
2025-06-24,Kolkata,24.77,74.15,12.72
2025-06-25,Kolkata,31.84,76.96,0.0
2025-06-26,Kolkata,25.97,81.35,0.0
2025-06-27,Kolkata,27.74,82.09,0.0
2025-06-28,Kolkata,27.45,78.93,13.76
2024-07-03,Hyderabad,30.65,65.73,0.0
2024-07-04,Hyderabad,23.75,60.47,0.0
2024-07-05,Hyderabad,33.03,90.92,10.12
2024-07-06,Hyderabad,31.21,72.64,0.0
2024-07-07,Hyderabad,32.45,71.33,0.0
2024-07-08,Hyderabad,23.29,78.04,0.0
2024-07-09,Hyderabad,31.86,66.53,0.0
2024-07-10,Hyderabad,21.66,63.81,0.0
2024-07-11,Hyderabad,23.14,65.16,0.0
2024-07-12,Hyderabad,33.65,77.67,6.96
2024-07-13,Hyderabad,20.76,78.83,19.2
2024-07-14,Hyderabad,23.63,73.87,0.0
2024-07-15,Hyderabad,22.91,80.29,0.0
2024-07-16,Hyderabad,25.86,65.12,0.0
2024-07-17,Hyderabad,21.92,85.6,8.82
2024-07-18,Hyderabad,32.32,77.58,0.0
2024-07-19,Hyderabad,26.64,84.45,0.0
2024-07-20,Hyderabad,24.73,88.48,0.0
2024-07-21,Hyderabad,33.48,76.18,0.15
2024-07-22,Hyderabad,30.84,71.17,1.88
2024-07-23,Hyderabad,33.51,63.83,2.01
2024-07-24,Hyderabad,29.77,80.81,0.0
2024-07-25,Hyderabad,24.95,92.4,0.0
2024-07-26,Hyderabad,31.61,73.63,0.0
2024-07-27,Hyderabad,25.92,66.44,0.63
2024-07-28,Hyderabad,33.49,81.9,0.0
2024-07-29,Hyderabad,20.16,62.48,0.0
2024-07-30,Hyderabad,29.52,61.56,0.0
2024-07-31,Hyderabad,22.24,91.63,10.96
2024-08-01,Hyderabad,24.65,77.97,0.0
2024-08-02,Hyderabad,23.81,71.04,0.0
2024-08-03,Hyderabad,20.12,91.52,0.0
2024-08-04,Hyderabad,30.91,77.05,0.0
2024-08-05,Hyderabad,29.21,73.55,14.8
2024-08-06,Hyderabad,21.66,89.56,3.6
2024-08-07,Hyderabad,29.5,66.24,11.62
2024-08-08,Hyderabad,26.51,80.66,0.0
2024-08-09,Hyderabad,25.69,73.44,0.0
2024-08-10,Hyderabad,24.04,66.7,0.0
2024-08-11,Hyderabad,33.98,90.71,0.0
2024-08-12,Hyderabad,30.79,76.84,0.0
2024-08-13,Hyderabad,22.39,81.58,0.0
2024-08-14,Hyderabad,24.16,65.33,0.0
2024-08-15,Hyderabad,24.59,82.37,0.0
2024-08-16,Hyderabad,34.34,66.31,0.0
2024-08-17,Hyderabad,34.16,69.49,0.0
2024-08-18,Hyderabad,28.91,87.46,0.0
2024-08-19,Hyderabad,33.95,77.4,0.0
2024-08-20,Hyderabad,34.98,76.34,12.75
2024-08-21,Hyderabad,32.15,93.43,0.0
2024-08-22,Hyderabad,25.88,71.46,0.0
2024-08-23,Hyderabad,20.32,61.58,19.4
2024-08-24,Hyderabad,21.58,73.76,0.0
2024-08-25,Hyderabad,20.57,89.0,17.1
2024-08-26,Hyderabad,31.8,86.4,0.0
2024-08-27,Hyderabad,27.21,68.73,0.0
2024-08-28,Hyderabad,33.4,87.4,0.0
2024-08-29,Hyderabad,24.71,92.25,0.0
2024-08-30,Hyderabad,32.74,90.17,0.0
2024-08-31,Hyderabad,32.09,78.06,0.0
2024-09-01,Hyderabad,30.7,60.68,13.24
2024-09-02,Hyderabad,21.75,60.82,15.26
2024-09-03,Hyderabad,26.95,94.34,15.5
2024-09-04,Hyderabad,24.56,74.24,0.0
2024-09-05,Hyderabad,23.22,80.2,10.44
2024-09-06,Hyderabad,24.86,78.26,0.0
2024-09-07,Hyderabad,23.26,83.64,11.45
2024-09-08,Hyderabad,22.92,72.97,1.97
2024-09-09,Hyderabad,31.43,62.27,0.0
2024-09-10,Hyderabad,22.47,64.29,0.0
2024-09-11,Hyderabad,28.63,77.47,17.85
2024-09-12,Hyderabad,20.87,63.37,0.0
2024-09-13,Hyderabad,21.14,65.91,0.0
2024-09-14,Hyderabad,30.04,85.53,1.2
2024-09-15,Hyderabad,23.8,85.01,0.0
2024-09-16,Hyderabad,27.49,82.54,0.0
2024-09-17,Hyderabad,27.57,72.59,0.0
2024-09-18,Hyderabad,21.51,69.36,0.0
2024-09-19,Hyderabad,22.11,72.92,0.0
2024-09-20,Hyderabad,30.9,74.29,0.0
2024-09-21,Hyderabad,31.01,66.2,0.0
2024-09-22,Hyderabad,24.02,70.53,0.0
2024-09-23,Hyderabad,26.16,69.22,16.23
2024-09-24,Hyderabad,21.13,83.96,7.34
2024-09-25,Hyderabad,30.57,92.36,6.42
2024-09-26,Hyderabad,25.12,63.62,0.0
2024-09-27,Hyderabad,24.24,65.19,0.0
2024-09-28,Hyderabad,32.45,64.42,0.0
2024-09-29,Hyderabad,30.97,77.21,0.0
2024-09-30,Hyderabad,23.58,78.92,0.0
2024-10-01,Hyderabad,31.56,80.8,0.0
2024-10-02,Hyderabad,34.01,70.3,0.0
2024-10-03,Hyderabad,27.91,85.46,16.47
2024-10-04,Hyderabad,30.04,74.6,0.0
2024-10-05,Hyderabad,29.58,65.85,0.0
2024-10-06,Hyderabad,20.21,67.44,0.0
2024-10-07,Hyderabad,20.71,72.61,2.53
2024-10-08,Hyderabad,23.87,68.33,0.0
2024-10-09,Hyderabad,26.68,77.74,0.0
2024-10-10,Hyderabad,25.45,88.63,7.11
2024-10-11,Hyderabad,30.09,93.42,0.0
2024-10-12,Hyderabad,27.36,68.07,0.0
2024-10-13,Hyderabad,33.84,87.32,0.0
2024-10-14,Hyderabad,33.24,60.2,15.66
2024-10-15,Hyderabad,34.11,81.15,0.0
2024-10-16,Hyderabad,31.12,80.57,0.0
2024-10-17,Hyderabad,33.11,75.0,0.0
2024-10-18,Hyderabad,27.37,78.08,0.0
2024-10-19,Hyderabad,23.91,79.8,0.0
2024-10-20,Hyderabad,33.35,70.88,13.79
2024-10-21,Hyderabad,30.6,93.74,3.44
2024-10-22,Hyderabad,25.16,94.75,0.0
2024-10-23,Hyderabad,20.8,93.22,0.0
2024-10-24,Hyderabad,26.82,72.28,0.0
2024-10-25,Hyderabad,25.47,81.66,0.2
2024-10-26,Hyderabad,20.97,69.99,17.61
2024-10-27,Hyderabad,22.35,77.47,0.0
2024-10-28,Hyderabad,34.11,65.18,2.97
2024-10-29,Hyderabad,25.56,77.85,19.08
2024-10-30,Hyderabad,28.02,83.63,0.0
2024-10-31,Hyderabad,22.45,77.27,0.0
2024-11-01,Hyderabad,29.21,78.54,0.0
2024-11-02,Hyderabad,25.14,81.08,13.07
2024-11-03,Hyderabad,25.9,63.02,10.16
2024-11-04,Hyderabad,31.39,69.62,0.0
2024-11-05,Hyderabad,26.48,73.78,0.0
2024-11-06,Hyderabad,28.16,62.39,12.84
2024-11-07,Hyderabad,26.29,88.92,0.0
2024-11-08,Hyderabad,31.79,85.58,0.0
2024-11-09,Hyderabad,30.46,78.28,0.0
2024-11-10,Hyderabad,31.62,90.49,0.0
2024-11-11,Hyderabad,20.71,94.87,4.04
2024-11-12,Hyderabad,20.01,69.36,0.0
2024-11-13,Hyderabad,26.55,77.5,0.0
2024-11-14,Hyderabad,30.83,68.25,15.51
2024-11-15,Hyderabad,29.41,77.92,0.0
2024-11-16,Hyderabad,31.78,74.12,0.0
2024-11-17,Hyderabad,21.24,62.57,0.0
2024-11-18,Hyderabad,25.98,77.36,0.0
2024-11-19,Hyderabad,25.29,63.73,7.85
2024-11-20,Hyderabad,27.68,60.3,0.0
2024-11-21,Hyderabad,24.26,91.77,0.0
2024-11-22,Hyderabad,34.32,85.29,16.39
2024-11-23,Hyderabad,32.98,65.62,12.29
2024-11-24,Hyderabad,24.39,92.02,0.0
2024-11-25,Hyderabad,34.29,86.09,0.0
2024-11-26,Hyderabad,30.53,72.01,0.0
2024-11-27,Hyderabad,32.84,66.66,0.0
2024-11-28,Hyderabad,34.11,60.53,0.0
2024-11-29,Hyderabad,22.19,77.01,0.0
2024-11-30,Hyderabad,31.62,73.62,0.0
2024-12-01,Hyderabad,34.99,67.43,8.43
2024-12-02,Hyderabad,26.78,93.72,3.8
2024-12-03,Hyderabad,26.04,62.83,0.0
2024-12-04,Hyderabad,24.48,74.08,0.0
2024-12-05,Hyderabad,33.27,62.96,0.0
2024-12-06,Hyderabad,26.21,89.73,0.0
2024-12-07,Hyderabad,20.68,83.54,10.26
2024-12-08,Hyderabad,26.6,90.04,0.0
2024-12-09,Hyderabad,24.25,71.34,0.0
2024-12-10,Hyderabad,25.2,73.61,0.0
2024-12-11,Hyderabad,34.79,70.36,0.0
2024-12-12,Hyderabad,33.94,85.88,19.26
2024-12-13,Hyderabad,20.0,79.76,12.51
2024-12-14,Hyderabad,24.33,76.64,6.26
2024-12-15,Hyderabad,31.13,78.83,0.0
2024-12-16,Hyderabad,32.39,92.94,0.0
2024-12-17,Hyderabad,20.72,65.7,0.0
2024-12-18,Hyderabad,33.84,93.85,0.0
2024-12-19,Hyderabad,26.8,70.49,19.39
2024-12-20,Hyderabad,33.23,64.57,0.0
2024-12-21,Hyderabad,30.76,62.3,0.0
2024-12-22,Hyderabad,26.83,82.3,0.0
2024-12-23,Hyderabad,25.09,79.79,0.0
2024-12-24,Hyderabad,32.6,70.97,15.69
2024-12-25,Hyderabad,22.49,60.31,8.59
2024-12-26,Hyderabad,33.98,75.88,0.0
2024-12-27,Hyderabad,28.69,69.22,0.0
2024-12-28,Hyderabad,29.38,64.42,19.6
2024-12-29,Hyderabad,26.19,70.12,3.97
2024-12-30,Hyderabad,28.71,87.63,0.0
2024-12-31,Hyderabad,34.21,94.72,0.0
2025-01-01,Hyderabad,24.36,81.67,0.0
2025-01-02,Hyderabad,31.95,73.36,0.0
2025-01-03,Hyderabad,26.37,85.35,1.36
2025-01-04,Hyderabad,22.93,66.26,0.0
2025-01-05,Hyderabad,27.8,65.14,0.0
2025-01-06,Hyderabad,25.13,60.25,18.8
2025-01-07,Hyderabad,28.73,88.0,3.34
2025-01-08,Hyderabad,30.15,80.1,1.8
2025-01-09,Hyderabad,26.03,84.2,0.0
2025-01-10,Hyderabad,21.22,61.59,0.0
2025-01-11,Hyderabad,20.13,60.86,5.67
2025-01-12,Hyderabad,21.65,70.82,0.0
2025-01-13,Hyderabad,29.16,84.23,0.0
2025-01-14,Hyderabad,34.65,73.33,0.0
2025-01-15,Hyderabad,24.08,62.95,0.0
2025-01-16,Hyderabad,21.8,94.51,0.0
2025-01-17,Hyderabad,24.44,72.46,8.64
2025-01-18,Hyderabad,27.77,78.34,13.89
2025-01-19,Hyderabad,23.01,63.09,15.84
2025-01-20,Hyderabad,28.69,92.62,0.0
2025-01-21,Hyderabad,30.93,78.57,0.0
2025-01-22,Hyderabad,32.34,90.73,7.21
2025-01-23,Hyderabad,29.09,92.97,0.0
2025-01-24,Hyderabad,28.64,79.04,0.22
2025-01-25,Hyderabad,21.8,65.96,0.0
2025-01-26,Hyderabad,29.2,91.31,0.0
2025-01-27,Hyderabad,25.17,85.83,0.0
2025-01-28,Hyderabad,28.92,92.81,0.0
2025-01-29,Hyderabad,34.04,68.26,16.22
2025-01-30,Hyderabad,24.52,84.05,0.93
2025-01-31,Hyderabad,22.34,87.61,0.0
2025-02-01,Hyderabad,25.25,64.82,0.0
2025-02-02,Hyderabad,33.51,89.82,0.0
2025-02-03,Hyderabad,31.81,76.38,0.0
2025-02-04,Hyderabad,23.2,94.42,0.0
2025-02-05,Hyderabad,20.87,64.07,0.0
2025-02-06,Hyderabad,27.07,87.16,0.0
2025-02-07,Hyderabad,29.58,81.05,0.0
2025-02-08,Hyderabad,23.71,61.75,0.0
2025-02-09,Hyderabad,25.15,74.0,0.0
2025-02-10,Hyderabad,34.3,93.17,0.0
2025-02-11,Hyderabad,21.93,62.43,0.0
2025-02-12,Hyderabad,26.73,67.68,0.0
2025-02-13,Hyderabad,29.74,85.0,5.73
2025-02-14,Hyderabad,28.75,61.98,0.0
2025-02-15,Hyderabad,25.91,89.09,0.0
2025-02-16,Hyderabad,23.23,88.76,15.88
2025-02-17,Hyderabad,33.56,61.53,6.71
2025-02-18,Hyderabad,23.82,64.39,0.0
2025-02-19,Hyderabad,20.64,87.47,0.0
2025-02-20,Hyderabad,25.21,89.16,3.81
2025-02-21,Hyderabad,30.02,74.3,0.0
2025-02-22,Hyderabad,30.82,94.0,0.0
2025-02-23,Hyderabad,31.83,75.86,0.0
2025-02-24,Hyderabad,28.08,60.14,0.0
2025-02-25,Hyderabad,28.82,62.87,0.0
2025-02-26,Hyderabad,32.17,80.52,0.0
2025-02-27,Hyderabad,32.9,92.66,0.0
2025-02-28,Hyderabad,27.33,93.34,0.0
2025-03-01,Hyderabad,34.6,73.91,0.0
2025-03-02,Hyderabad,29.93,69.65,7.6
2025-03-03,Hyderabad,27.51,68.84,0.0
2025-03-04,Hyderabad,26.57,61.45,0.0
2025-03-05,Hyderabad,30.51,72.92,13.23
2025-03-06,Hyderabad,29.71,94.04,0.97
2025-03-07,Hyderabad,31.87,87.9,4.8
2025-03-08,Hyderabad,20.56,85.47,0.0
2025-03-09,Hyderabad,34.76,94.98,0.0
2025-03-10,Hyderabad,24.0,84.49,0.0
2025-03-11,Hyderabad,20.25,71.12,0.0
2025-03-12,Hyderabad,22.93,64.44,11.09
2025-03-13,Hyderabad,33.92,61.64,0.0
2025-03-14,Hyderabad,26.35,77.67,5.02
2025-03-15,Hyderabad,27.93,62.91,0.0
2025-03-16,Hyderabad,34.03,79.94,4.56
2025-03-17,Hyderabad,21.83,75.08,0.0
2025-03-18,Hyderabad,20.93,66.22,0.0
2025-03-19,Hyderabad,28.49,86.57,0.0
2025-03-20,Hyderabad,34.75,76.86,0.0
2025-03-21,Hyderabad,30.22,83.81,9.55
2025-03-22,Hyderabad,34.1,93.33,0.0
2025-03-23,Hyderabad,31.29,67.3,0.0
2025-03-24,Hyderabad,24.7,83.8,1.77
2025-03-25,Hyderabad,24.04,74.45,0.0
2025-03-26,Hyderabad,32.04,83.18,0.0
2025-03-27,Hyderabad,30.89,83.6,12.46
2025-03-28,Hyderabad,27.95,62.73,0.0
2025-03-29,Hyderabad,31.86,90.02,0.0
2025-03-30,Hyderabad,26.88,83.79,0.0
2025-03-31,Hyderabad,34.13,92.87,0.0
2025-04-01,Hyderabad,25.88,72.28,0.0
2025-04-02,Hyderabad,23.44,83.07,0.0
2025-04-03,Hyderabad,33.19,77.1,0.0
2025-04-04,Hyderabad,22.95,88.55,6.86
2025-04-05,Hyderabad,29.73,82.1,0.0
2025-04-06,Hyderabad,20.64,84.51,0.0
2025-04-07,Hyderabad,33.99,61.46,0.0
2025-04-08,Hyderabad,20.63,82.1,0.0
2025-04-09,Hyderabad,29.99,74.54,0.0
2025-04-10,Hyderabad,34.71,68.43,0.0
2025-04-11,Hyderabad,30.24,91.94,0.0
2025-04-12,Hyderabad,30.0,70.29,17.04
2025-04-13,Hyderabad,34.5,90.67,17.88
2025-04-14,Hyderabad,20.91,89.8,0.0
2025-04-15,Hyderabad,25.06,73.88,9.36
2025-04-16,Hyderabad,32.38,74.32,17.28
2025-04-17,Hyderabad,24.51,73.39,0.0
2025-04-18,Hyderabad,25.43,84.43,1.49
2025-04-19,Hyderabad,23.28,91.56,0.0
2025-04-20,Hyderabad,28.75,80.75,0.0
2025-04-21,Hyderabad,25.41,71.45,10.44
2025-04-22,Hyderabad,25.45,70.64,15.47
2025-04-23,Hyderabad,33.39,60.67,0.18
2025-04-24,Hyderabad,27.94,67.04,0.0
2025-04-25,Hyderabad,25.62,83.91,9.78
2025-04-26,Hyderabad,30.28,77.63,0.0
2025-04-27,Hyderabad,27.42,89.04,0.0
2025-04-28,Hyderabad,32.0,88.54,0.0
2025-04-29,Hyderabad,28.7,72.89,0.0
2025-04-30,Hyderabad,25.73,83.79,0.0
2025-05-01,Hyderabad,23.49,60.79,0.0
2025-05-02,Hyderabad,33.05,93.8,0.0
2025-05-03,Hyderabad,31.74,87.02,0.0
2025-05-04,Hyderabad,22.97,86.63,3.26
2025-05-05,Hyderabad,27.7,87.91,0.0
2025-05-06,Hyderabad,21.25,83.1,0.0
2025-05-07,Hyderabad,27.75,85.03,0.0
2025-05-08,Hyderabad,26.75,86.26,0.0
2025-05-09,Hyderabad,22.85,70.47,0.0
2025-05-10,Hyderabad,33.73,89.38,0.0
2025-05-11,Hyderabad,33.3,70.34,9.13
2025-05-12,Hyderabad,34.87,63.03,12.27
2025-05-13,Hyderabad,27.2,73.03,0.0
2025-05-14,Hyderabad,22.56,65.23,2.74
2025-05-15,Hyderabad,31.53,60.39,18.17
2025-05-16,Hyderabad,31.85,91.23,0.0
2025-05-17,Hyderabad,20.92,89.85,3.24
2025-05-18,Hyderabad,33.2,93.37,0.0
2025-05-19,Hyderabad,33.96,66.54,0.0
2025-05-20,Hyderabad,21.15,85.34,0.0
2025-05-21,Hyderabad,22.04,65.18,0.0
2025-05-22,Hyderabad,20.7,83.83,0.0
2025-05-23,Hyderabad,25.64,85.97,0.5
2025-05-24,Hyderabad,24.48,66.61,0.0
2025-05-25,Hyderabad,24.03,80.82,16.74
2025-05-26,Hyderabad,27.85,66.94,1.0
2025-05-27,Hyderabad,20.36,82.49,0.0
2025-05-28,Hyderabad,23.18,72.38,0.92
2025-05-29,Hyderabad,24.21,74.09,0.0
2025-05-30,Hyderabad,25.48,88.75,0.0
2025-05-31,Hyderabad,20.87,79.51,0.0
2025-06-01,Hyderabad,26.62,68.5,15.47
2025-06-02,Hyderabad,21.98,72.04,10.78
2025-06-03,Hyderabad,26.2,83.34,0.0
2025-06-04,Hyderabad,32.09,85.22,0.0
2025-06-05,Hyderabad,25.19,77.97,11.29
2025-06-06,Hyderabad,33.91,87.71,0.0
2025-06-07,Hyderabad,32.7,64.1,0.0
2025-06-08,Hyderabad,26.58,81.69,0.0
2025-06-09,Hyderabad,29.05,71.91,1.79
2025-06-10,Hyderabad,22.87,62.26,0.0
2025-06-11,Hyderabad,31.14,73.32,0.0
2025-06-12,Hyderabad,29.12,81.89,18.89
2025-06-13,Hyderabad,33.7,87.86,1.16
2025-06-14,Hyderabad,29.03,89.42,0.0
2025-06-15,Hyderabad,30.97,78.87,0.71
2025-06-16,Hyderabad,28.67,75.59,0.0
2025-06-17,Hyderabad,27.44,75.19,0.0
2025-06-18,Hyderabad,26.0,78.18,2.74
2025-06-19,Hyderabad,32.42,60.84,0.0
2025-06-20,Hyderabad,31.63,80.36,0.0
2025-06-21,Hyderabad,34.05,68.86,0.0
2025-06-22,Hyderabad,32.81,75.42,18.22
2025-06-23,Hyderabad,23.07,62.52,8.54
2025-06-24,Hyderabad,32.54,75.38,11.83
2025-06-25,Hyderabad,23.3,72.63,3.31
2025-06-26,Hyderabad,27.68,83.3,9.69
2025-06-27,Hyderabad,25.77,86.01,9.79
2025-06-28,Hyderabad,31.53,81.18,5.51
2024-07-03,Pune,26.82,90.24,16.29
2024-07-04,Pune,26.08,76.27,0.0
2024-07-05,Pune,31.39,86.35,23.82
2024-07-06,Pune,31.92,70.13,49.1
2024-07-07,Pune,25.81,96.86,33.82
2024-07-08,Pune,26.62,76.35,0.0
2024-07-09,Pune,24.95,90.17,0.0
2024-07-10,Pune,28.81,89.95,0.0
2024-07-11,Pune,30.66,96.0,0.0
2024-07-12,Pune,28.9,89.99,26.94
2024-07-13,Pune,31.13,75.21,0.0
2024-07-14,Pune,26.26,81.31,44.32
2024-07-15,Pune,23.84,73.49,0.0
2024-07-16,Pune,30.21,86.48,31.22
2024-07-17,Pune,28.88,95.24,0.0
2024-07-18,Pune,31.14,74.83,17.01
2024-07-19,Pune,28.86,72.01,0.0
2024-07-20,Pune,26.7,86.15,16.96
2024-07-21,Pune,22.37,72.23,0.0
2024-07-22,Pune,24.17,72.36,49.46
2024-07-23,Pune,30.08,79.03,15.23
2024-07-24,Pune,30.29,92.64,30.3
2024-07-25,Pune,29.91,73.99,15.92
2024-07-26,Pune,26.04,94.82,30.67
2024-07-27,Pune,30.49,75.71,0.0
2024-07-28,Pune,26.77,81.83,36.06
2024-07-29,Pune,23.35,84.84,16.65
2024-07-30,Pune,23.63,83.68,0.0
2024-07-31,Pune,22.59,79.89,7.93
2024-08-01,Pune,27.06,70.46,30.4
2024-08-02,Pune,22.15,96.77,26.15
2024-08-03,Pune,22.61,95.67,0.0
2024-08-04,Pune,29.89,89.6,0.0
2024-08-05,Pune,31.96,93.23,41.0
2024-08-06,Pune,22.12,84.0,0.0
2024-08-07,Pune,23.28,72.07,44.93
2024-08-08,Pune,27.86,96.92,0.0
2024-08-09,Pune,29.23,97.17,0.0
2024-08-10,Pune,30.64,82.79,22.76
2024-08-11,Pune,25.32,70.09,16.36
2024-08-12,Pune,26.76,86.49,0.0
2024-08-13,Pune,23.67,92.69,15.69
2024-08-14,Pune,28.87,79.78,33.57
2024-08-15,Pune,29.96,81.47,9.55
2024-08-16,Pune,31.76,74.16,0.0
2024-08-17,Pune,26.53,87.44,36.36
2024-08-18,Pune,28.82,89.2,34.15
2024-08-19,Pune,24.14,75.21,47.81
2024-08-20,Pune,25.78,92.38,5.25
2024-08-21,Pune,31.22,78.48,46.3
2024-08-22,Pune,23.46,96.51,0.0
2024-08-23,Pune,27.77,83.93,12.5
2024-08-24,Pune,28.92,87.14,18.09
2024-08-25,Pune,31.09,73.9,35.74
2024-08-26,Pune,31.25,95.84,38.17
2024-08-27,Pune,28.18,78.49,47.77
2024-08-28,Pune,29.87,95.75,13.4
2024-08-29,Pune,27.46,85.75,7.83
2024-08-30,Pune,27.62,85.77,29.87
2024-08-31,Pune,27.16,71.77,43.14
2024-09-01,Pune,27.33,89.09,13.86
2024-09-02,Pune,23.47,72.95,21.14
2024-09-03,Pune,31.81,90.51,23.11
2024-09-04,Pune,26.2,92.12,0.0
2024-09-05,Pune,31.86,70.41,24.82
2024-09-06,Pune,29.62,92.82,41.38
2024-09-07,Pune,29.33,85.14,21.16
2024-09-08,Pune,23.32,92.58,0.0
2024-09-09,Pune,24.55,80.05,48.7
2024-09-10,Pune,31.04,71.35,0.0
